accessibility_dx_sha256,apbs_executable_sha256,container_digest,execution_backend,exit_code,input,input_sha256,model_key,potential_dx_retention,potential_dx_sha256,retained_accessibility_map,retained_accessibility_map_sha256,sampled_vector_file,sampled_vector_sha256,status,stderr,stdout,variant
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/lpbe_eps4_grid0.50/apbs.in,bf0956964e3cc2e9fb161896aedf4767a350228b58faddd20decfed3f8d20023,af|271828|V2PMHC_059a1481886fcb83|m0,deleted_after_checksum_and_sampling,5652770d819b1a0ab6d39ebaad649df95ec25f08b15814d303d71e467a8ebdc8,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m0__lpbe_eps4_grid0.50.npz,fc55b5f1b5bf2fa7e6a6320a65406b624e51600bfb7c3759245625a215e4740f,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/lpbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/lpbe_eps4_grid0.50/stdout.txt,lpbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps2_grid0.50/apbs.in,c6e55bd27e6e4f8705045657ed71c3402f76ae1b0dcbaad4ef3b5a92d7c8c728,af|271828|V2PMHC_059a1481886fcb83|m0,deleted_after_checksum_and_sampling,73730b9e0bc1b3b4b985a7cb728a1593823124db37595252b6f6df6dacabc689,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m0__npbe_eps2_grid0.50.npz,768bce3794bfe7b4d7eec3353b7ebbf3810b7efb471f1273fa132ff96a659d75,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps2_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps2_grid0.50/stdout.txt,npbe_eps2_grid0.50
fb07f27b2ec987c136525d543665686d4d53e3c4e96c7a7977f26a69773f26aa,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.35/apbs.in,144a7345d59f6cade80d766160161c785533c07d4bc1c333c970e85b5c6c2a35,af|271828|V2PMHC_059a1481886fcb83|m0,deleted_after_checksum_and_sampling,211ef2864439c95a3e0efe02935baa063123599b2c059442373cea7ef7c8d0a5,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.35/accessibility.dx.gz,7683cfa2d0156dd3f6e64f650d0528c43c7c7e52857359f3af558dba40a37678,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m0__npbe_eps4_grid0.35.npz,98aaa8412d78e4afb7cd0612ca25e485af7fb42de38a4aff32eccd1b083ff679,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.35/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.35/stdout.txt,npbe_eps4_grid0.35
0622b7a3646e0b22ac76a4e276c03f2b6ec5c3a49e87786747aa928456ed3676,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50/apbs.in,3c3d513201620a3a21cf8c0070b317ce13dffca60de7426692743ded1de18e0c,af|271828|V2PMHC_059a1481886fcb83|m0,deleted_after_checksum_and_sampling,6caa6aac5f23bf4bf8c6a1f20627b2a8df9797bff42491e0153875cd728dd928,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50/accessibility.dx.gz,8bf76b0b2b106f72731d4bfb19e127268a210e5311d4bb4d436ac1eaae4a6e67,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m0__npbe_eps4_grid0.50.npz,23815e0ec511629937dfa5532f58de5b46d4b2c7d5f9b57c45ac4fab97503ac1,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50/stdout.txt,npbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50_fixed_charge/apbs.in,0baead61f28d54bfd9fdfd35cea1146111bcbb62c4ad2819b993381fb2dfbf2e,af|271828|V2PMHC_059a1481886fcb83|m0,deleted_after_checksum_and_sampling,6caa6aac5f23bf4bf8c6a1f20627b2a8df9797bff42491e0153875cd728dd928,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m0__npbe_eps4_grid0.50_fixed_charge.npz,28dd68bf63687cdc09b7f326938d4f83bbb5cfaa284fcfa04e74b1bbe017f868,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50_fixed_charge/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps4_grid0.50_fixed_charge/stdout.txt,npbe_eps4_grid0.50_fixed_charge
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps8_grid0.50/apbs.in,4e50d980c0140a2acfc9196812de220904d73a2418cefa3dcd0c43b22ed931a6,af|271828|V2PMHC_059a1481886fcb83|m0,deleted_after_checksum_and_sampling,0231a28b28b8898a6e9454a154a09a8927258a42ce50c4a89f271ab924e88534,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m0__npbe_eps8_grid0.50.npz,9c5053ef1fbaf046369fb31c7197fe2fd38c3742665f83df920e960fcd225d9a,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps8_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m0/npbe_eps8_grid0.50/stdout.txt,npbe_eps8_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/lpbe_eps4_grid0.50/apbs.in,e83d025f079dd76912529800294771dc422073b5dab18c5bf5bf94b426b672e5,af|271828|V2PMHC_059a1481886fcb83|m1,deleted_after_checksum_and_sampling,3c9222f5d20b42c21afa06240e0d1f68be0be1ca9881d638512dbca0a191298a,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m1__lpbe_eps4_grid0.50.npz,6725c726b7c9bc124189df4a25b3ef898f0d1e87743ba7696036023962a7868a,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/lpbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/lpbe_eps4_grid0.50/stdout.txt,lpbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps2_grid0.50/apbs.in,20b4b47a19be3e52d8e1fa4f3c20ea98b390bb7c15516ae48c9c5370dd5e8f58,af|271828|V2PMHC_059a1481886fcb83|m1,deleted_after_checksum_and_sampling,40b417d3688ea995cd6ffccff04d9843aa165809b0c68a8a15fccb87253ca0b4,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m1__npbe_eps2_grid0.50.npz,080e074d37a960657aabe9a38fd0eec249c89be548b882fc4acdd06f20bdb563,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps2_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps2_grid0.50/stdout.txt,npbe_eps2_grid0.50
f14805a9f6899cefbb73b85a0eb8f65f2c875d459106c0ed72dccdb87e2f9158,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.35/apbs.in,8a7f4a2c353a32c861bf713b7e480046dc1eabd55cb9a4b82e1d1fd050ba0c60,af|271828|V2PMHC_059a1481886fcb83|m1,deleted_after_checksum_and_sampling,4b1af8c1f4a14bc89367e85cb1796c08873b3523beb5136bd22b1ddfb43f760d,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.35/accessibility.dx.gz,32e079e7ffaf55534806b28c3da91797b78cd6be28f05b06480b2a9df7b0b3e5,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m1__npbe_eps4_grid0.35.npz,8f43f9eda6208951bb78ab815acb8a07c6ef0f25bef6c8a694615852877ba8c7,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.35/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.35/stdout.txt,npbe_eps4_grid0.35
00058845a679e8f83025325750983cf6027ffabfcd1d5a58140fe5cecaeeadbf,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50/apbs.in,30248f5459fbf05efa2c1e1d348864b326782164589eb71765de6ce4b8506f63,af|271828|V2PMHC_059a1481886fcb83|m1,deleted_after_checksum_and_sampling,e22ebc8b3c9872998a2b9d16325f395d7bbc84a1beda4249d023951333ab0bfb,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50/accessibility.dx.gz,b3d8c9cbd1933214bcca0a00ca6c6c06a367824eaf533cc036b05d7e6ebd9ce7,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m1__npbe_eps4_grid0.50.npz,d48355b4f77683c06865c978851f424ded0bddd321da45306a4fdeeeba5d6b99,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50/stdout.txt,npbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50_fixed_charge/apbs.in,c55c0d8e8ef486324a62bc6ad31af7ddec2898f1c71d818b59e6d2b6922720f2,af|271828|V2PMHC_059a1481886fcb83|m1,deleted_after_checksum_and_sampling,e22ebc8b3c9872998a2b9d16325f395d7bbc84a1beda4249d023951333ab0bfb,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m1__npbe_eps4_grid0.50_fixed_charge.npz,a1abc2ae184a60d72f8c9a9f934bc7db897728c010143904e30713810da51437,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50_fixed_charge/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps4_grid0.50_fixed_charge/stdout.txt,npbe_eps4_grid0.50_fixed_charge
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps8_grid0.50/apbs.in,ac6d16f6a162fc8d69102548f7209847a866680b982b188f29384db8c4cf6709,af|271828|V2PMHC_059a1481886fcb83|m1,deleted_after_checksum_and_sampling,e1cc83942f6ab5af9d5201ae698fd143240919db6dc340ef4e50b9b01ccf04c5,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m1__npbe_eps8_grid0.50.npz,41729b3b908591377537952f98d40df81247ba38664d262ef117e50d54e766cb,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps8_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m1/npbe_eps8_grid0.50/stdout.txt,npbe_eps8_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/lpbe_eps4_grid0.50/apbs.in,310989fff96558d8991c9ee9f9949aaa52c083eac4445cb6006b94bd7505bec2,af|271828|V2PMHC_059a1481886fcb83|m2,deleted_after_checksum_and_sampling,bcc8dec8996385eb0861611beefe0f5b166addc2e534da31c1c441b98fa2d324,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m2__lpbe_eps4_grid0.50.npz,ebc4842106a944bb86474088da7b194ea0866ad4b40898ce75ad839653c25560,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/lpbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/lpbe_eps4_grid0.50/stdout.txt,lpbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps2_grid0.50/apbs.in,b2c1d906e3bddc1d6da8a4e6e3c48a597a4678885b5f85ec8a2d51d90943d535,af|271828|V2PMHC_059a1481886fcb83|m2,deleted_after_checksum_and_sampling,0a6cf4f86df397160565f540db67fecf8195370c8f686e7dd857f3bffd912e04,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m2__npbe_eps2_grid0.50.npz,ec154fc2cb42912949edb280374830061ec28716b39ff10d9663f077ddc189c2,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps2_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps2_grid0.50/stdout.txt,npbe_eps2_grid0.50
5e60655761a9f523456e50b72ba22c02347ae856264c1ff8233843aeb0b467c3,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.35/apbs.in,5c8db24de822ac59ae44f12e605c1d45c72abed3550394cddfa71427c37e6c0b,af|271828|V2PMHC_059a1481886fcb83|m2,deleted_after_checksum_and_sampling,49ca6f9d5c575294a7a2b3a13d26d213a6ff83665cf56107649bd8018eab550f,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.35/accessibility.dx.gz,9f13c77009dcdb670831efe82647e6222541572c819498f843515f42d4ece110,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m2__npbe_eps4_grid0.35.npz,4fc9569feed1ef9850a7d7df5094f46cb70f0a724379bed902314068122159f9,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.35/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.35/stdout.txt,npbe_eps4_grid0.35
09a02401805c89fb813df952fc6bef91c5e960313f6a88fa39484f975bf7efd7,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50/apbs.in,26802b35dcca8b550f6887e813f1c4d83db3f48946caba5f09dfe50dee46aa10,af|271828|V2PMHC_059a1481886fcb83|m2,deleted_after_checksum_and_sampling,5f63f3564f0c5ec93a047cc381919767e1155d9884545a543f48c9fc10e310be,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50/accessibility.dx.gz,f58c8a424c200a4f4054a0f9ff4a9c2f8f4ee1f11457ded5edcad4d19e12404e,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m2__npbe_eps4_grid0.50.npz,23bc51fb68a65d2abba79b78aca07b020398ef85f0c8cfe2046ec235e7543018,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50/stdout.txt,npbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50_fixed_charge/apbs.in,ccf7701e22c976b17c687337980f31095d57561f6ccaf6498fc6b1a5b4773437,af|271828|V2PMHC_059a1481886fcb83|m2,deleted_after_checksum_and_sampling,559b107b9d876319a152d5bd60edc021d28ca8533ce4418407c3ac2f13a5b6f8,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m2__npbe_eps4_grid0.50_fixed_charge.npz,d24bb1c4cd1910529d5a664199a804928d78c5110cf4a40638470d34772909d0,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50_fixed_charge/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps4_grid0.50_fixed_charge/stdout.txt,npbe_eps4_grid0.50_fixed_charge
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps8_grid0.50/apbs.in,58ee7568aa0b0b1efdf61c185173ac34769d84b5d4dffb4d80ebdd6f695a4579,af|271828|V2PMHC_059a1481886fcb83|m2,deleted_after_checksum_and_sampling,2ef8d5e785f581a0a3983edc5c65fcd89d05346b2f69056e8dc3e36ee57655d1,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m2__npbe_eps8_grid0.50.npz,623e0e2f933dabb393a9480fbcf6902959b5b0b5dd09bcebce20cb7c3a36cee4,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps8_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m2/npbe_eps8_grid0.50/stdout.txt,npbe_eps8_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/lpbe_eps4_grid0.50/apbs.in,3b83b3fdf5ce9191b9b857a41c9c425dd936866f9672b681efd4acec65ce6bdc,af|271828|V2PMHC_059a1481886fcb83|m3,deleted_after_checksum_and_sampling,c61c1195e2db98a77f4b2c23b5657af95e5257b9f939bff102ae50758ef06fc5,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m3__lpbe_eps4_grid0.50.npz,d984092a99d4deed6ca6208f4c8517bf8876fa9043c37407d01ed5a96c05989b,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/lpbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/lpbe_eps4_grid0.50/stdout.txt,lpbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps2_grid0.50/apbs.in,91dbc141301081209c3775c1ac7f974a36f7c80771f8d3ec271672ba60d41539,af|271828|V2PMHC_059a1481886fcb83|m3,deleted_after_checksum_and_sampling,2bf1fd96d937f9d591292e46599c68b0448c889731daf0affd19f91462c3a26a,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m3__npbe_eps2_grid0.50.npz,e1ad8e314dd963f7c54798cbc37245a0b1080609099e6c32c600aa7cc69f569a,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps2_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps2_grid0.50/stdout.txt,npbe_eps2_grid0.50
67487d60816bc978b39e49b5c944a9b2cd5a9c1b3c98fc0af289a30d4a00df66,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.35/apbs.in,cf398bad5b4d7a0d905b942ca1a250e421b491cb595dd0239195f8933752262a,af|271828|V2PMHC_059a1481886fcb83|m3,deleted_after_checksum_and_sampling,8e99919352656e1454926a97f2b629c02c92545766e4b6f0d2f49fad9e32a7d4,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.35/accessibility.dx.gz,f72d0d82db7171d8b1e4814141d527e440418afabed8f82af05837f6d712bc86,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m3__npbe_eps4_grid0.35.npz,5b03c34384bfa46234f9f64acf33e20aff875dff726cce36f6813cc023938eed,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.35/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.35/stdout.txt,npbe_eps4_grid0.35
ab7871bb0ba39dcaf2559501fe71cce185c2d9317bdeaab34cc85898dc08f7b4,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50/apbs.in,d688611b8afe4b98c99c485ce5d88d0084430353d33a5150b8a82227e6e97077,af|271828|V2PMHC_059a1481886fcb83|m3,deleted_after_checksum_and_sampling,24e4d698213ba65ccf2ee0ac8df8088a31cadc645428ce5f250a709118090853,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50/accessibility.dx.gz,3caf7db36546136e19a66d5b787e865c3b4be1f664ee862d87f8d039a40cce5a,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m3__npbe_eps4_grid0.50.npz,c6d7b0313c3246ddba47a95c163a7d997bfe5a4f2b5a07aa9212abe0d3488481,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50/stdout.txt,npbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50_fixed_charge/apbs.in,21afaa2fc45df1dd798649eea03cbffc13fe0fa39928266c1e51798050d68b26,af|271828|V2PMHC_059a1481886fcb83|m3,deleted_after_checksum_and_sampling,748bd76581978d588e720ce5ce5f90554562f3ba73ae43a0692205a0d3efed7e,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m3__npbe_eps4_grid0.50_fixed_charge.npz,0c93b492d132fa8bd0e79c2a867474bb4342c59c88acb18bdd9531f9011849e8,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50_fixed_charge/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps4_grid0.50_fixed_charge/stdout.txt,npbe_eps4_grid0.50_fixed_charge
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps8_grid0.50/apbs.in,1102e39d4a5cf1daeb8a9946c8b16f3b5a8665a80032183c4e3ec11d3b31d313,af|271828|V2PMHC_059a1481886fcb83|m3,deleted_after_checksum_and_sampling,72588c5636142a0695fd2d0656ec28a7b9bed8302572daf654efc10b50b44f21,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m3__npbe_eps8_grid0.50.npz,cc0cf90d0e36e0322c9f8805dbe10ce4665b5b36b0c42d79b159166978cdedc0,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps8_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m3/npbe_eps8_grid0.50/stdout.txt,npbe_eps8_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m4/lpbe_eps4_grid0.50/apbs.in,7a4ec65e2eb7105bb0dba8424d19a78b84b1f9603bd57c6581494a7f2744939d,af|271828|V2PMHC_059a1481886fcb83|m4,deleted_after_checksum_and_sampling,3f4f82375e728e90b298f56be86b08dcba33ce95bf964b82956d41986a0f8e1c,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m4__lpbe_eps4_grid0.50.npz,43e0c7266259436e17f778e7c1b50b0f6dcdd27194ace41f1112865b6433b5a7,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m4/lpbe_eps4_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m4/lpbe_eps4_grid0.50/stdout.txt,lpbe_eps4_grid0.50
,ead283af6713f761d7e49b6fa8b633c278cf47dcf9b5b4cc29a054fa6fb172cb,,native_osx_arm64_conda_forge,0,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m4/npbe_eps2_grid0.50/apbs.in,4f15f64eea9774a09bca04512f0bee373184132ce38e87582f990b3e6eafa0ba,af|271828|V2PMHC_059a1481886fcb83|m4,deleted_after_checksum_and_sampling,abb3778b50547bfb43cc57f6ebf3a534a2b43f14094832491437b51c21195707,,,sampled_surface_vectors/af_271828_V2PMHC_059a1481886fcb83_m4__npbe_eps2_grid0.50.npz,082688a1fed97234bd866649054869cde93da35e48f45b68b9229d6d219d60fb,complete,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m4/npbe_eps2_grid0.50/stderr.txt,raw_calculations/apbs/af_271828_V2PMHC_059a1481886fcb83_m4/npbe_eps2_grid0.50/stdout.txt,npbe_eps2_grid0.50
