exit_code,model_key,pqr,pqr_sha256,propka_log,status,stderr,stdout
0,af|271828|V2PMHC_0c99052ea98ebd84|m1,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m1.pqr,8bf5757eea7add07f74f62f177ade2ce0f6fbab4d77372104cf78087d0eb1cdf,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m1.stdout.txt
0,af|271828|V2PMHC_0c99052ea98ebd84|m2,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m2.pqr,f61ae8b2d10cbd66b19f0d0c7b5f3ccaf03379205e2e46bb28c69b0d52a81681,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m2.stdout.txt
0,af|271828|V2PMHC_0c99052ea98ebd84|m3,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m3.pqr,300cd3583b8406397db0a20cd1c2fd0acba6548436302c4f64111821b8353c8a,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m3.stdout.txt
0,af|271828|V2PMHC_0c99052ea98ebd84|m4,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m4.pqr,e46fa85ed1497320cb42f56905bf9c458a94ae54f3637b6412bd25b7b35fd563,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_0c99052ea98ebd84_m4.stdout.txt
0,af|271828|V2PMHC_124e901945f0164d|m0,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m0.pqr,8e9a95bc6f4f53e60cbaf55dd22e20fdca8434cd6f679f6f8fc4989b18d7498d,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m0.stdout.txt
0,af|271828|V2PMHC_124e901945f0164d|m1,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m1.pqr,1531aa6e61bb9038d80d36d851436682dd741232f9028d31edf213d5fb357c5b,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m1.stdout.txt
0,af|271828|V2PMHC_124e901945f0164d|m2,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m2.pqr,94849d7053efea16c5b1482188f574830776ab005f1578c28445d77bb4592afa,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m2.stdout.txt
0,af|271828|V2PMHC_124e901945f0164d|m3,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m3.pqr,aa9e1da43794d768831ce266ed9bb5fc7abedbb3f0e89ba7714f1621a6c60d8a,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m3.stdout.txt
0,af|271828|V2PMHC_124e901945f0164d|m4,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m4.pqr,991e3931b519f4aed776e92633daf8c77580a4a041a3090ce4edd726dadaf862,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_124e901945f0164d_m4.stdout.txt
0,af|271828|V2PMHC_22a556e2d6178849|m0,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m0.pqr,5bf01d909eff1d2ad70d862ef94d7e58dfe27fed20c0ccbf68a0a95cc244b828,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m0.stdout.txt
0,af|271828|V2PMHC_22a556e2d6178849|m1,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m1.pqr,97595e7967fdeeffcae1e44a0eae42cd584d37d0e82115c09f0ef0a893e46206,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m1.stdout.txt
0,af|271828|V2PMHC_22a556e2d6178849|m2,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m2.pqr,b78245d23841c47bf9ebaa01987e9f5519adbec3f60d16d5f6efac89e81e42a0,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m2.stdout.txt
0,af|271828|V2PMHC_22a556e2d6178849|m3,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m3.pqr,40b53ba8754f7ae40de15bc72d7dd0e6a8a9a7a886cc3b2687bbe79c8325f3e7,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m3.stdout.txt
0,af|271828|V2PMHC_22a556e2d6178849|m4,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m4.pqr,5d518ba818246501256320457f275ed111d4aa6f307cd4472e3729b2db55e103,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_22a556e2d6178849_m4.stdout.txt
0,af|271828|V2PMHC_2a45cfb5882821d2|m0,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m0.pqr,a83974daaf899267f29e4ee60b2dcb5749eb7afc4c944e72c24805b548086ced,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m0.stdout.txt
