complete_variant_count,expected_variant_count,model_key,status
6,6,af|314159|V2PMHC_bd512a4ef37be178|m4,complete
6,6,af|314159|V2PMHC_bd85682692a22c86|m0,complete
6,6,af|314159|V2PMHC_bd85682692a22c86|m1,complete
6,6,af|314159|V2PMHC_bd85682692a22c86|m2,complete
6,6,af|314159|V2PMHC_bd85682692a22c86|m3,complete
6,6,af|314159|V2PMHC_bd85682692a22c86|m4,complete
6,6,af|314159|V2PMHC_beb0ad27d412552e|m0,complete
6,6,af|314159|V2PMHC_beb0ad27d412552e|m1,complete
6,6,af|314159|V2PMHC_beb0ad27d412552e|m2,complete
6,6,af|314159|V2PMHC_beb0ad27d412552e|m3,complete
6,6,af|314159|V2PMHC_beb0ad27d412552e|m4,complete
6,6,af|314159|V2PMHC_c7cc3907edbdd374|m0,complete
6,6,af|314159|V2PMHC_c7cc3907edbdd374|m1,complete
6,6,af|314159|V2PMHC_c7cc3907edbdd374|m2,complete
6,6,af|314159|V2PMHC_c7cc3907edbdd374|m3,complete
6,6,af|314159|V2PMHC_c7cc3907edbdd374|m4,complete
6,6,af|314159|V2PMHC_ccd4411cb2b8cf05|m0,complete
6,6,af|314159|V2PMHC_ccd4411cb2b8cf05|m1,complete
6,6,af|314159|V2PMHC_ccd4411cb2b8cf05|m2,complete
6,6,af|314159|V2PMHC_ccd4411cb2b8cf05|m3,complete
6,6,af|314159|V2PMHC_ccd4411cb2b8cf05|m4,complete
6,6,af|314159|V2PMHC_d7feb964ace8d6d1|m0,complete
6,6,af|314159|V2PMHC_d7feb964ace8d6d1|m1,complete
6,6,af|314159|V2PMHC_d7feb964ace8d6d1|m2,complete
6,6,af|314159|V2PMHC_d7feb964ace8d6d1|m3,complete
6,6,af|314159|V2PMHC_d7feb964ace8d6d1|m4,complete
6,6,af|314159|V2PMHC_eb0af1b357b463a4|m0,complete
6,6,af|314159|V2PMHC_eb0af1b357b463a4|m1,complete
6,6,af|314159|V2PMHC_eb0af1b357b463a4|m2,complete
6,6,af|314159|V2PMHC_eb0af1b357b463a4|m3,complete
6,6,af|314159|V2PMHC_eb0af1b357b463a4|m4,complete
6,6,af|314159|V2PMHC_ed2fd8b0dedfa702|m0,complete
6,6,af|314159|V2PMHC_ed2fd8b0dedfa702|m1,complete
6,6,af|314159|V2PMHC_ed2fd8b0dedfa702|m2,complete
6,6,af|314159|V2PMHC_ed2fd8b0dedfa702|m3,complete
6,6,af|314159|V2PMHC_ed2fd8b0dedfa702|m4,complete
6,6,af|314159|V2PMHC_edc57af6a9a8f080|m0,complete
6,6,af|314159|V2PMHC_edc57af6a9a8f080|m1,complete
6,6,af|314159|V2PMHC_edc57af6a9a8f080|m2,complete
6,6,af|314159|V2PMHC_edc57af6a9a8f080|m3,complete
6,6,af|314159|V2PMHC_edc57af6a9a8f080|m4,complete
6,6,pdb|HY1B11_MBP,complete
6,6,pdb|HY1B11_PMM,complete
6,6,pdb|HY1B11_UL15,complete
6,6,pdb|HY2E11_BALF5,complete
6,6,pdb|HY2E11_MBP,complete
6,6,pdb|OB1A12_ENGA,complete
6,6,pdb|OB1A12_MBP,complete
6,6,pdb|PDB_DR15_ALPHA3_5V4M,complete
6,6,pdb|PDB_DR15_GDP_6CPO,complete
6,6,pdb|PDB_DRB5_MBP_ALT_1FV1,complete
