command,exit_code,form,model_key,panel_id,pqr,pqr_sha256,propka_log,status,stderr,stdout
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2__hla_only.pqr,0,hla_only,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2__hla_only.pqr,48cec595c53830c1fdc03464ab67fafea3acefda8e6e7563b0a00769c8122835,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s2__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__full.pqr,0,full,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__full.pqr,e9d00cc3db6609b5bb8cf6fb8d69ff50697f3dd12f6777db1d4290c72c29bf6e,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__hla_only.pqr,0,hla_only,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__hla_only.pqr,305b828fb107c4a0efee5c0284617137b2c6a0159a1af708e742ed53fe7abb57,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s3__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__full.pqr,0,full,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__full.pqr,a8ce7b04dc86419ef80ca2ac335909a5fd82b6c7548bb8f6a0ebf7edfcaddbd5,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__hla_only.pqr,0,hla_only,HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__hla_only.pqr,deb2bac25f3d25c846feaf0105223f28a7be6f658eed6cb0a677b386937451d9,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__ebv__EBV_IEDB_81b4d6bacdc7__s4__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__full.pqr,dffc3aaae21f558877579b69b23963fb7c3a58a1b520f7ee14bc03dea82fb97a,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__hla_only.pqr,454b26bef1d4377a4d5ef5d6877401d3df861d67acb24a83417376c051e7d506,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s0__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__full.pqr,e93d48201a4d38fb82c1beadbf2608b71a66d6ac9d1867e52fb0119faf48b45e,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__hla_only.pqr,ecac06634db7bd0c331979efe1b463b1411088924a8ec00772f76f5c62e4ff00,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s1__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__full.pqr,4685190a2a4babd9d6c6b6508c78bedf6bd54f134d94b9d94b6ec2939edb37f2,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__hla_only.pqr,c58cc15b0821922b2d7f7d797139a94fcab32052b82d57423757b061bd2f53ad,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s2__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__full.pqr,7da10746e0db8925ba9bbdf6aeda75624f0f35d1e2229c9c4fdd39f9312d36c4,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__hla_only.pqr,97834befedf943711ec80a44776ecf1308094d8210ce32cc2f23cfb2ff1085b8,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s3__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__full.pqr,8fcb8a4e5f22fe1bb85fb3fb226ec487048cae90b83fbe0da342fe0248a3a0ce,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__hla_only.pqr,393873358cc1ab035c118981095b398e1ae7164522533ac3121a03806a7634ff,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CNP_0272_0286__s4__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__full.pqr,2c7959d7413bdb9a8902ef45b91afe076051ef2f04d93846338052e5547d9301,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__hla_only.pqr,4da30c2039cfc9c08ab7e380283fe60a2f97953da24e46b1953fb4caab3089d4,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s0__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__full.pqr,0,full,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__full.pqr,8df02537a5ba7ba24fa03a9b7972309efc84e6c3b886a369ac26aeb867eb81bd,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__full.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__full.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__hla_only.pqr,0,hla_only,HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1,HY13_SEQ_02,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__hla_only.pqr,bcbc744849b4b3d0b822df82dfee0fbf52c11138708a0583d39a873d3982310a,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__hla_only.log,complete,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__hla_only.stderr.txt,raw_calculations/protonation/HY13_SEQ_02/HY13_SEQ_02__self__SELF_CANON_CRYAB_0001_0015__s1__hla_only.stdout.txt
