arm_class,candidate_id,container_image_digest,dx_bytes,dx_retention,dx_sha256,exit_code,form,input,input_sha256,model_key,panel_id,sample_index,solute_dielectric,status,stderr,stdout
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12915928,transient_deleted_after_checksum_and_sampling,53144e192655fd8c30c0197377e4b88363e895a47366418b3bb2dea595f1b9da,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps2/full.in,44c9fb5d66c52f7a5094ef5dd2ed2d27f603f75603eb57257f96d3a83f956329,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps2/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps2/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12886684,transient_deleted_after_checksum_and_sampling,ed1aba708d0abf74472e81dfbd49733c794d3ad7e9d965cfe76eff25abb602ff,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps2/hla_only.in,388c8f62cc174d1e699c79174f76769cb7d5f595873e550d01b00d5ef05705ae,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps2/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps2/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12926911,transient_deleted_after_checksum_and_sampling,f3663c97a92000db61472e1b1fe949ffff283055dcf6525f608e02030fdbca73,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps4/full.in,8b655c994f119143cbdd79775dd2859a7a4ee48e1cff58bfbdec584c2dd7ac62,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps4/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps4/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12892489,transient_deleted_after_checksum_and_sampling,93cc57feec10cf1bb1d0f8546ce4d4ba6338b56a1c4df20bd849b25993fceac7,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps4/hla_only.in,48c9e3d3dc0dc5d1030ccfb2978f7ec86840d8843fd7de75a93a55a4d8d53a55,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps4/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps4/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12941988,transient_deleted_after_checksum_and_sampling,f954885cc09af7f34a3b1b078a0034dddeb7eea79fcb04d1fb48d9512fc8bd6f,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps8/full.in,a43e83f718e369d8af7fe9357099318e3e8761189e5ce0c2595699e02480114f,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps8/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps8/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12901537,transient_deleted_after_checksum_and_sampling,46fa1de4bd035e124caa42ddba87634b9f65749b502fc3a2c619ae1093d7d443,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps8/hla_only.in,19c7c8df6bf571980d709149e9ff544d505171e413784a39a33c1294fd895bce,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0,HY03_SEQ_01,0,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps8/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s0/eps8/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12896961,transient_deleted_after_checksum_and_sampling,6eccab10036b7e3974467959e97c9472ffaf4ffdb3f8c5bc0b6292559e6424c2,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps2/full.in,b1f937c37f4ca6cb0ca869f5a3921b53081bd0d32d376e5c64c283772b750fd0,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps2/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps2/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12888048,transient_deleted_after_checksum_and_sampling,f1a5179ab1e1a3129293e527b18a5d819c6634f5ee3cef5f7a0c9bd6e7a6d841,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps2/hla_only.in,3e4784b907cbda3e4045f33be1e230e754a4e509857f476451e213c93289d351,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps2/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps2/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12912435,transient_deleted_after_checksum_and_sampling,4935aa48b0599f1d588a4b46e4ca9b1a1eb58a2db482aa0260fb4ab490f34626,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps4/full.in,efd22d156a2a6b34b3b61ab20bb7a9149c644ad12e75e04aeb5bd18a86083e4e,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps4/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps4/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12894312,transient_deleted_after_checksum_and_sampling,ef959f3612765ffe592a5087df445bb7ef3f546144e83c017153e1ca424a2785,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps4/hla_only.in,33671343679e8d11fb68554fd26e68be15bfe58d3a6a6a1e857088ab886f5c14,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps4/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps4/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12931884,transient_deleted_after_checksum_and_sampling,e3297ef69da74c515d67f6a77b18c417f6d1c674b4d2d899438b7290b126b5ec,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps8/full.in,0c7d0f60bfc46ec680d2c80ee52644676245ab14e13432efbc5b9f793137b69e,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps8/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps8/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12903411,transient_deleted_after_checksum_and_sampling,f68cf7f5aa72bfb0f346b124d794159325a04857c6d421463dc0d467092a759e,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps8/hla_only.in,052daadb4fd24def4f7654a3f0ac70733e4f056be4d1df769a4e13c429898574,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1,HY03_SEQ_01,1,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps8/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s1/eps8/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12877975,transient_deleted_after_checksum_and_sampling,0b23c91c5a4f33197a60d69e563d22c7266e01d992e083a4dd0e7e47d84d0e49,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps2/full.in,077009b67c58fe9e188223bcd82d420a4b2cbcbc2c339951c3e10ae5b466bdf4,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_01,2,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps2/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps2/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12849288,transient_deleted_after_checksum_and_sampling,005c01dd76cc6a60dfa5efa062756c699c5d3b68bba21b67fea00e2472926348,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps2/hla_only.in,190d4dbbe622a343770fe709d6ff2cc07afd304e2d5b7ecd079af87cacf29751,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_01,2,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps2/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps2/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12897162,transient_deleted_after_checksum_and_sampling,76e72dca603015ad2e8b1ec5612c6728f452f64a06a071de83210884bb029503,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps4/full.in,d63389362cd63831a6b081b4aeec0f31ededa2199de1366ae316c397d80d6d56,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_01,2,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps4/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps4/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12865569,transient_deleted_after_checksum_and_sampling,4930883113b3232ea4a20507dd9bc19a515edf8df219caa765a08bb233de07e9,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps4/hla_only.in,3b0ea688072f0735e5e2959df5cbee8bcfe1cb1869dda3d4e177e299a1ad3412,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_01,2,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps4/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps4/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12917102,transient_deleted_after_checksum_and_sampling,ae90e30142eedf7ee7637c7d04867e1ce17834da26c3b07bb10417387281f7f9,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps8/full.in,96583365c96f942852405428c7b92e6c82adb002fc2217346855153e79b09d89,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_01,2,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps8/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps8/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12880520,transient_deleted_after_checksum_and_sampling,9fd59778c4c3e61e5aa3c0e381312eee62ddfea40b6dd5ddd1ce8867025fabbc,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps8/hla_only.in,e8aec610ba79d34340fb63ae2ffb1322ecb23330526160212acd28634f0e8e89,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2,HY03_SEQ_01,2,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps8/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s2/eps8/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12900724,transient_deleted_after_checksum_and_sampling,62f35051ddfcfc9fb66082f835d256c1d1843f6268a1bf61c2e3cab029fd7cf6,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps2/full.in,aea99623332a4af5a94c9da012ab95394bfcc6bfc6e37f79c10f3eda6677dd87,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_01,3,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps2/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps2/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12865264,transient_deleted_after_checksum_and_sampling,71011d6f9b01b3419cc5c7f491abb7c6d09ce98ef2d7848af2154e6fe2d8f384,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps2/hla_only.in,c3f9b9cb2ab8aee6431174ea90eb2380c324167823a9291d158dcba68600bab5,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_01,3,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps2/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps2/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12909284,transient_deleted_after_checksum_and_sampling,e7628223b54665e7b758768531a8a3cac5a8fe4bf018a3ee08c111c15f5dc51e,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps4/full.in,46d7cb0a7e66858181a91531fd467990facf20353dca891e3982041c2ff24f78,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_01,3,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps4/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps4/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12865995,transient_deleted_after_checksum_and_sampling,1a051ca10ae9c36287422b892ebc1ba96cd5c95eda70d36a19016a56d1f7f597,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps4/hla_only.in,8a2f96c932e9d013fb1d2bcd3b9d83effd3c2d1da3e3df1c9d962d16c895a8e2,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_01,3,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps4/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps4/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12925467,transient_deleted_after_checksum_and_sampling,ab00d3e5f069c2de95db84b38b8937bf6d9de94e2b5d25ffa2430e445a55b999,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps8/full.in,f944df95870b92e45057aced193fb5eaa84fb5a5e7ef9fcc8bc7c440465ebf66,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_01,3,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps8/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps8/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12872131,transient_deleted_after_checksum_and_sampling,57c9b4d3948ea3a7071819f773dca74c7a446d46060ee17bd5746d5e06f28a00,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps8/hla_only.in,7e4dd05f3397a4b1ddfbff60f83cd69004ce54c23199fa8ddb0f52da10131bf5,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3,HY03_SEQ_01,3,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps8/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s3/eps8/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12906184,transient_deleted_after_checksum_and_sampling,a05922d617e6dad945f2f1783c77126619e2d8c0a0325003ace37acd27be02fc,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps2/full.in,d5a4314a10f4064605d6b775ccb8717fd6d60c02d4e1c78c4b4178f664e7ce95,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_01,4,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps2/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps2/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12876091,transient_deleted_after_checksum_and_sampling,778efaaa3f79b14c92416f0a4639ce02b1d6111acb3225d31c74093f9eb2f891,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps2/hla_only.in,8d8a645d5896ac04bcf12254d41e87a2ed18bcfdafb554bbd1db887738067219,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_01,4,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps2/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps2/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12919211,transient_deleted_after_checksum_and_sampling,22c780db22608f7cbca2c4c6482273084cbe99c9f74ca699ef8746249deb4505,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps4/full.in,95bc02508a1e06f8a50b4e016eaa68c0a86ee4e9a648f3fd7ff804402a5f4948,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_01,4,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps4/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps4/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12884089,transient_deleted_after_checksum_and_sampling,4030205146254ee522ee15f74a866ed6e71e05d7fa643e8933110f387312939b,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps4/hla_only.in,ca30e43ff68465bd4ef3af90823b44daaa0402b5dfdb375bc81125ee59f1e572,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_01,4,4.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps4/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps4/hla_only.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12936570,transient_deleted_after_checksum_and_sampling,a4ae33e9de25c888622c60eb16ab7618cda0add7094605c912d058a83767bd74,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps8/full.in,3c13328d4452f4383c752f993615ee573fdec09a4f15cebc77e0bd5e356b2115,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_01,4,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps8/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps8/full.stdout.txt
ebv,EBV_IEDB_087fb937093d,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12894876,transient_deleted_after_checksum_and_sampling,2ccc31e36a2c96433a7b3a1c4a9dd4b5cdeb41aa413c97e32147e2697622f726,0,hla_only,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps8/hla_only.in,be2e24e85ef98b92b449783b0573f619820f5b71a744a793b211c299930c8274,HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4,HY03_SEQ_01,4,8.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps8/hla_only.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_087fb937093d__s4/eps8/hla_only.stdout.txt
ebv,EBV_IEDB_090bd09c6880,ubuntu@sha256:2edbbc5dc405e9612ba3584ce95480277e3eb374407b5505fe26f17df77c7dbc,12568322,transient_deleted_after_checksum_and_sampling,47d17e963bb0cf50bf590539e2716e78770cd11f8aa078a51986ed9881b38584,0,full,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s0/eps2/full.in,46ad5b037cc27aef224ef2bab74048f13a47fa88eeeaf987f5f5f61c373766ea,HY03_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s0,HY03_SEQ_01,0,2.0,complete,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s0/eps2/full.stderr.txt,raw_calculations/apbs/HY03_SEQ_01/HY03_SEQ_01__ebv__EBV_IEDB_090bd09c6880__s0/eps2/full.stdout.txt
